sha,time,app,project,backend,freq,mappirlog,runpirlog,genpsimlog,gentracelog,runpsimlog,psimsh,runproutelog,proutesh,prouteSummary,AccelMain,logpath,gentstlog,maketstlog,runtstlog,genpir,genpir_err,runpir_time,runpir_err,notFit,MC,DAG,PMU,PCU,row,col,p2p,asic,scheduled,fifo_depth,mappir_err,mappir_time,genpsim_err,gentrace_err,psimcycle,lbw,sbw,psim_deadlock,algo,pattern,slink,vlink,prtime,vcLimit,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,gentst_err,gentst_time,maketst_err,tstcycle,runtst_err,runtst_pass,tst_deadlock,tst_complete,tst_dram_power,tst_rbw,tst_wbw,succeeded
6f9fd826,2019-06-05 13:57:44,GDA_2,pirTest,MDTst,1000000000.0,../gen/MDTst_pirTest/GDA_2/log/mappir.log,../gen/MDTst_pirTest/GDA_2/log/runpir.log,../gen/MDTst_pirTest/GDA_2/log/genpsim.log,../gen/MDTst_pirTest/GDA_2/log/gentrace.log,../gen/MDTst_pirTest/GDA_2/log/runpsim.log,../gen/MDTst_pirTest/GDA_2/log/runpsim.sh,../gen/MDTst_pirTest/GDA_2/log/runproute.log,../gen/MDTst_pirTest/GDA_2/log/runproute.sh,../gen/MDTst_pirTest/GDA_2/plastisim/summary.csv,../gen/MDTst_pirTest/GDA_2/pir/AccelMain.scala,../gen/MDTst_pirTest/GDA_2/log/,../gen/MDTst_pirTest/GDA_2/log/gentst.log,../gen/MDTst_pirTest/GDA_2/log/maketst.log,../gen/MDTst_pirTest/GDA_2/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,33.556219716,,3322,,True,False,True,0.0,2.62,1.233,True
6f9fd826,2019-06-05 13:57:44,GDA_3,pirTest,MDTst,1000000000.0,../gen/MDTst_pirTest/GDA_3/log/mappir.log,../gen/MDTst_pirTest/GDA_3/log/runpir.log,../gen/MDTst_pirTest/GDA_3/log/genpsim.log,../gen/MDTst_pirTest/GDA_3/log/gentrace.log,../gen/MDTst_pirTest/GDA_3/log/runpsim.log,../gen/MDTst_pirTest/GDA_3/log/runpsim.sh,../gen/MDTst_pirTest/GDA_3/log/runproute.log,../gen/MDTst_pirTest/GDA_3/log/runproute.sh,../gen/MDTst_pirTest/GDA_3/plastisim/summary.csv,../gen/MDTst_pirTest/GDA_3/pir/AccelMain.scala,../gen/MDTst_pirTest/GDA_3/log/,../gen/MDTst_pirTest/GDA_3/log/gentst.log,../gen/MDTst_pirTest/GDA_3/log/maketst.log,../gen/MDTst_pirTest/GDA_3/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,29.738535597,,7368,,True,False,True,0.0,1.181,0.556,True
6f9fd826,2019-06-05 13:57:44,GDA_4,pirTest,MDTst,1000000000.0,../gen/MDTst_pirTest/GDA_4/log/mappir.log,../gen/MDTst_pirTest/GDA_4/log/runpir.log,../gen/MDTst_pirTest/GDA_4/log/genpsim.log,../gen/MDTst_pirTest/GDA_4/log/gentrace.log,../gen/MDTst_pirTest/GDA_4/log/runpsim.log,../gen/MDTst_pirTest/GDA_4/log/runpsim.sh,../gen/MDTst_pirTest/GDA_4/log/runproute.log,../gen/MDTst_pirTest/GDA_4/log/runproute.sh,../gen/MDTst_pirTest/GDA_4/plastisim/summary.csv,../gen/MDTst_pirTest/GDA_4/pir/AccelMain.scala,../gen/MDTst_pirTest/GDA_4/log/,../gen/MDTst_pirTest/GDA_4/log/gentst.log,../gen/MDTst_pirTest/GDA_4/log/maketst.log,../gen/MDTst_pirTest/GDA_4/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,54.453490133,,4922,,True,False,True,0.0,1.768,0.832,True
6f9fd826,2019-06-05 13:57:44,GDA_5,pirTest,MDTst,1000000000.0,../gen/MDTst_pirTest/GDA_5/log/mappir.log,../gen/MDTst_pirTest/GDA_5/log/runpir.log,../gen/MDTst_pirTest/GDA_5/log/genpsim.log,../gen/MDTst_pirTest/GDA_5/log/gentrace.log,../gen/MDTst_pirTest/GDA_5/log/runpsim.log,../gen/MDTst_pirTest/GDA_5/log/runpsim.sh,../gen/MDTst_pirTest/GDA_5/log/runproute.log,../gen/MDTst_pirTest/GDA_5/log/runproute.sh,../gen/MDTst_pirTest/GDA_5/plastisim/summary.csv,../gen/MDTst_pirTest/GDA_5/pir/AccelMain.scala,../gen/MDTst_pirTest/GDA_5/log/,../gen/MDTst_pirTest/GDA_5/log/gentst.log,../gen/MDTst_pirTest/GDA_5/log/maketst.log,../gen/MDTst_pirTest/GDA_5/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,25.796189913,,21785,,True,False,True,0.0,0.4,0.188,True
6f9fd826,2019-06-05 13:57:44,GDA_6,pirTest,MDTst,1000000000.0,../gen/MDTst_pirTest/GDA_6/log/mappir.log,../gen/MDTst_pirTest/GDA_6/log/runpir.log,../gen/MDTst_pirTest/GDA_6/log/genpsim.log,../gen/MDTst_pirTest/GDA_6/log/gentrace.log,../gen/MDTst_pirTest/GDA_6/log/runpsim.log,../gen/MDTst_pirTest/GDA_6/log/runpsim.sh,../gen/MDTst_pirTest/GDA_6/log/runproute.log,../gen/MDTst_pirTest/GDA_6/log/runproute.sh,../gen/MDTst_pirTest/GDA_6/plastisim/summary.csv,../gen/MDTst_pirTest/GDA_6/pir/AccelMain.scala,../gen/MDTst_pirTest/GDA_6/log/,../gen/MDTst_pirTest/GDA_6/log/gentst.log,../gen/MDTst_pirTest/GDA_6/log/maketst.log,../gen/MDTst_pirTest/GDA_6/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,47.596240755,,2769346,,True,False,True,1.587,0.191,0.024,True
6f9fd826,2019-06-05 13:57:44,GEMM_0,pirTest,MDTst,1000000000.0,../gen/MDTst_pirTest/GEMM_0/log/mappir.log,../gen/MDTst_pirTest/GEMM_0/log/runpir.log,../gen/MDTst_pirTest/GEMM_0/log/genpsim.log,../gen/MDTst_pirTest/GEMM_0/log/gentrace.log,../gen/MDTst_pirTest/GEMM_0/log/runpsim.log,../gen/MDTst_pirTest/GEMM_0/log/runpsim.sh,../gen/MDTst_pirTest/GEMM_0/log/runproute.log,../gen/MDTst_pirTest/GEMM_0/log/runproute.sh,../gen/MDTst_pirTest/GEMM_0/plastisim/summary.csv,../gen/MDTst_pirTest/GEMM_0/pir/AccelMain.scala,../gen/MDTst_pirTest/GEMM_0/log/,../gen/MDTst_pirTest/GEMM_0/log/gentst.log,../gen/MDTst_pirTest/GEMM_0/log/maketst.log,../gen/MDTst_pirTest/GEMM_0/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,20.729989152,,132616,,True,False,True,4.079,1.977,0.494,True
6f9fd826,2019-06-05 13:57:44,GEMM_1,pirTest,MDTst,1000000000.0,../gen/MDTst_pirTest/GEMM_1/log/mappir.log,../gen/MDTst_pirTest/GEMM_1/log/runpir.log,../gen/MDTst_pirTest/GEMM_1/log/genpsim.log,../gen/MDTst_pirTest/GEMM_1/log/gentrace.log,../gen/MDTst_pirTest/GEMM_1/log/runpsim.log,../gen/MDTst_pirTest/GEMM_1/log/runpsim.sh,../gen/MDTst_pirTest/GEMM_1/log/runproute.log,../gen/MDTst_pirTest/GEMM_1/log/runproute.sh,../gen/MDTst_pirTest/GEMM_1/plastisim/summary.csv,../gen/MDTst_pirTest/GEMM_1/pir/AccelMain.scala,../gen/MDTst_pirTest/GEMM_1/log/,../gen/MDTst_pirTest/GEMM_1/log/gentst.log,../gen/MDTst_pirTest/GEMM_1/log/maketst.log,../gen/MDTst_pirTest/GEMM_1/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,20.512865401,,2109610,,True,False,True,1.64,0.124,0.031,True
6f9fd826,2019-06-05 13:57:44,GEMM_10,pirTest,MDTst,1000000000.0,../gen/MDTst_pirTest/GEMM_10/log/mappir.log,../gen/MDTst_pirTest/GEMM_10/log/runpir.log,../gen/MDTst_pirTest/GEMM_10/log/genpsim.log,../gen/MDTst_pirTest/GEMM_10/log/gentrace.log,../gen/MDTst_pirTest/GEMM_10/log/runpsim.log,../gen/MDTst_pirTest/GEMM_10/log/runpsim.sh,../gen/MDTst_pirTest/GEMM_10/log/runproute.log,../gen/MDTst_pirTest/GEMM_10/log/runproute.sh,../gen/MDTst_pirTest/GEMM_10/plastisim/summary.csv,../gen/MDTst_pirTest/GEMM_10/pir/AccelMain.scala,../gen/MDTst_pirTest/GEMM_10/log/,../gen/MDTst_pirTest/GEMM_10/log/gentst.log,../gen/MDTst_pirTest/GEMM_10/log/maketst.log,../gen/MDTst_pirTest/GEMM_10/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,37.684257262,,9520,,True,False,True,0.0,1.721,0.43,True
6f9fd826,2019-06-05 13:57:44,GEMM_11,pirTest,MDTst,1000000000.0,../gen/MDTst_pirTest/GEMM_11/log/mappir.log,../gen/MDTst_pirTest/GEMM_11/log/runpir.log,../gen/MDTst_pirTest/GEMM_11/log/genpsim.log,../gen/MDTst_pirTest/GEMM_11/log/gentrace.log,../gen/MDTst_pirTest/GEMM_11/log/runpsim.log,../gen/MDTst_pirTest/GEMM_11/log/runpsim.sh,../gen/MDTst_pirTest/GEMM_11/log/runproute.log,../gen/MDTst_pirTest/GEMM_11/log/runproute.sh,../gen/MDTst_pirTest/GEMM_11/plastisim/summary.csv,../gen/MDTst_pirTest/GEMM_11/pir/AccelMain.scala,../gen/MDTst_pirTest/GEMM_11/log/,../gen/MDTst_pirTest/GEMM_11/log/gentst.log,../gen/MDTst_pirTest/GEMM_11/log/maketst.log,../gen/MDTst_pirTest/GEMM_11/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,41.909284363,,9908,,True,False,True,0.0,1.654,0.413,True
6f9fd826,2019-06-05 13:57:44,GEMM_12,pirTest,MDTst,1000000000.0,../gen/MDTst_pirTest/GEMM_12/log/mappir.log,../gen/MDTst_pirTest/GEMM_12/log/runpir.log,../gen/MDTst_pirTest/GEMM_12/log/genpsim.log,../gen/MDTst_pirTest/GEMM_12/log/gentrace.log,../gen/MDTst_pirTest/GEMM_12/log/runpsim.log,../gen/MDTst_pirTest/GEMM_12/log/runpsim.sh,../gen/MDTst_pirTest/GEMM_12/log/runproute.log,../gen/MDTst_pirTest/GEMM_12/log/runproute.sh,../gen/MDTst_pirTest/GEMM_12/plastisim/summary.csv,../gen/MDTst_pirTest/GEMM_12/pir/AccelMain.scala,../gen/MDTst_pirTest/GEMM_12/log/,../gen/MDTst_pirTest/GEMM_12/log/gentst.log,../gen/MDTst_pirTest/GEMM_12/log/maketst.log,../gen/MDTst_pirTest/GEMM_12/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,37.478332068,,9920,,True,False,True,0.0,1.652,0.413,True
6f9fd826,2019-06-05 13:57:44,GEMM_13,pirTest,MDTst,1000000000.0,../gen/MDTst_pirTest/GEMM_13/log/mappir.log,../gen/MDTst_pirTest/GEMM_13/log/runpir.log,../gen/MDTst_pirTest/GEMM_13/log/genpsim.log,../gen/MDTst_pirTest/GEMM_13/log/gentrace.log,../gen/MDTst_pirTest/GEMM_13/log/runpsim.log,../gen/MDTst_pirTest/GEMM_13/log/runpsim.sh,../gen/MDTst_pirTest/GEMM_13/log/runproute.log,../gen/MDTst_pirTest/GEMM_13/log/runproute.sh,../gen/MDTst_pirTest/GEMM_13/plastisim/summary.csv,../gen/MDTst_pirTest/GEMM_13/pir/AccelMain.scala,../gen/MDTst_pirTest/GEMM_13/log/,../gen/MDTst_pirTest/GEMM_13/log/gentst.log,../gen/MDTst_pirTest/GEMM_13/log/maketst.log,../gen/MDTst_pirTest/GEMM_13/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,55.901414633,,9131,,True,False,True,0.0,1.794,0.449,True
6f9fd826,2019-06-05 13:57:44,GEMM_14,pirTest,MDTst,1000000000.0,../gen/MDTst_pirTest/GEMM_14/log/mappir.log,../gen/MDTst_pirTest/GEMM_14/log/runpir.log,../gen/MDTst_pirTest/GEMM_14/log/genpsim.log,../gen/MDTst_pirTest/GEMM_14/log/gentrace.log,../gen/MDTst_pirTest/GEMM_14/log/runpsim.log,../gen/MDTst_pirTest/GEMM_14/log/runpsim.sh,../gen/MDTst_pirTest/GEMM_14/log/runproute.log,../gen/MDTst_pirTest/GEMM_14/log/runproute.sh,../gen/MDTst_pirTest/GEMM_14/plastisim/summary.csv,../gen/MDTst_pirTest/GEMM_14/pir/AccelMain.scala,../gen/MDTst_pirTest/GEMM_14/log/,../gen/MDTst_pirTest/GEMM_14/log/gentst.log,../gen/MDTst_pirTest/GEMM_14/log/maketst.log,../gen/MDTst_pirTest/GEMM_14/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,64.173137821,,9392,,True,False,True,0.0,1.744,0.436,True
6f9fd826,2019-06-05 13:57:44,GEMM_15,pirTest,MDTst,1000000000.0,../gen/MDTst_pirTest/GEMM_15/log/mappir.log,../gen/MDTst_pirTest/GEMM_15/log/runpir.log,../gen/MDTst_pirTest/GEMM_15/log/genpsim.log,../gen/MDTst_pirTest/GEMM_15/log/gentrace.log,../gen/MDTst_pirTest/GEMM_15/log/runpsim.log,../gen/MDTst_pirTest/GEMM_15/log/runpsim.sh,../gen/MDTst_pirTest/GEMM_15/log/runproute.log,../gen/MDTst_pirTest/GEMM_15/log/runproute.sh,../gen/MDTst_pirTest/GEMM_15/plastisim/summary.csv,../gen/MDTst_pirTest/GEMM_15/pir/AccelMain.scala,../gen/MDTst_pirTest/GEMM_15/log/,../gen/MDTst_pirTest/GEMM_15/log/gentst.log,../gen/MDTst_pirTest/GEMM_15/log/maketst.log,../gen/MDTst_pirTest/GEMM_15/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,70.958527826,,6197,,True,False,True,0.0,2.644,0.661,True
6f9fd826,2019-06-05 13:57:44,GEMM_16,pirTest,MDTst,1000000000.0,../gen/MDTst_pirTest/GEMM_16/log/mappir.log,../gen/MDTst_pirTest/GEMM_16/log/runpir.log,../gen/MDTst_pirTest/GEMM_16/log/genpsim.log,../gen/MDTst_pirTest/GEMM_16/log/gentrace.log,../gen/MDTst_pirTest/GEMM_16/log/runpsim.log,../gen/MDTst_pirTest/GEMM_16/log/runpsim.sh,../gen/MDTst_pirTest/GEMM_16/log/runproute.log,../gen/MDTst_pirTest/GEMM_16/log/runproute.sh,../gen/MDTst_pirTest/GEMM_16/plastisim/summary.csv,../gen/MDTst_pirTest/GEMM_16/pir/AccelMain.scala,../gen/MDTst_pirTest/GEMM_16/log/,../gen/MDTst_pirTest/GEMM_16/log/gentst.log,../gen/MDTst_pirTest/GEMM_16/log/maketst.log,../gen/MDTst_pirTest/GEMM_16/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,83.03754434,,5040,,True,False,True,0.0,3.251,0.813,True
